date,World,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Brazil,Brunei,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Congo,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malaysia,Maldives,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Netherlands Antilles,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Lucia,Saint Vincent and the Grenadines,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tanzania,Thailand,Timor,Togo,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Uruguay,Uzbekistan,Vatican,Venezuela,Vietnam,Zambia,Zimbabwe
2/13/20,255,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,254,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,1,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,0,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/14/20,13,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,13,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,0,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/15/20,144,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,143,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,1,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,0,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/16/20,142,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,142,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,0,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/17/20,106,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,105,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,0,0,0,,,,0,0,,1,,0,,,,,,,,,0,0,0,,,,,,0,,
2/18/20,98,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,98,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,0,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/19/20,139,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,139,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,0,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/20/20,116,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,112,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,2,2,0,0,,0,0,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,0,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/21/20,119,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,118,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,1,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/22/20,112,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,109,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,2,0,0,,0,0,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,1,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/23/20,104,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,98,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,1,0,0,,0,2,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,3,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/24/20,156,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,150,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,1,3,0,0,,0,0,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,2,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/25/20,79,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,70,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,4,0,0,,0,4,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,1,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/26/20,64,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,52,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,1,3,0,0,,0,5,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,3,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/27/20,38,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,29,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,1,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,4,0,0,,0,1,,2,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,1,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/28/20,57,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,44,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,7,0,0,,0,5,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,1,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
2/29/20,64,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,47,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,2,8,0,0,,0,4,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,3,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,0,,,,,,0,,
3/1/20,58,0,,0,,,,,0,1,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,35,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,9,0,0,,0,8,,2,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,0,,,,,0,,,,,1,0,0,,,,0,0,,0,,1,,,,,,,,,0,0,1,,,,,,0,,
3/2/20,67,0,,0,,,,,0,0,0,0,,0,,,0,0,,,,,,,0,,,,0,,0,,,,,,42,,,,,0,,,0,,0,,,0,0,0,,,,0,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,0,11,0,0,,0,6,,1,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,0,,,,,,,,0,0,,,0,,,0,0,0,0,,,,,,0,,,0,0,0,,,,1,,,,,0,,,,,5,0,0,,,,0,0,,0,,0,,,,,,,,,0,0,1,,,,,,0,,
3/3/20,72,,,,0,,,,,0,0,,,,,,,0,,,,,,,,,,,,,0,,,,,,32,,,,,0,,,0,,0,,,,0,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,0,0,,,12,0,,,,17,,0,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,0,0,,,,,,,,,0,,,0,,,,,0,0,,,0,,,,,6,0,,,,,0,0,,0,,,,,,0,,,,,,0,4,,,,,,,,
3/4/20,84,,,0,,,,0,,0,0,,,0,,,0,0,,,,,,,,,,,,,0,,,,,0,37,,,,,0,,,0,,0,,,,,,,,,0,,,,0,1,,,,,0,,,,,,,,,,,,,,0,0,,,11,0,0,,,28,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,0,,,,0,,0,,,,,,,0,0,0,0,0,,,,0,,,,,0,,,,,4,0,,,,,0,0,,0,,,,,,,,,,0,0,0,3,,,,,,,,
3/5/20,80,,,0,,,,,,1,0,,,0,,,0,0,,,,,,,0,,,,,,0,,,,,0,31,,,,,,,,0,,0,,,,0,,,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,0,0,0,,,15,0,0,,0,27,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,0,,,0,,,,0,0,,,,,,,,,0,,,,,,,0,,0,,,0,,0,,,3,1,,,,,0,0,,,,0,,,,,,,,,,0,2,,,,,,,,
3/6/20,103,,,0,,,,0,,0,0,0,,0,,,,0,,,,0,,0,0,,,,,,0,,,,,0,30,,,,,0,,,0,,0,,,,0,0,,,,0,,,,0,3,,,,0,0,,,0,,,,,,,,,,,0,0,,,15,2,0,,0,41,,0,,,,,,0,,,,0,,,,,,,,0,,,,,,,,,,,0,,,,,0,,,0,,,,0,0,,0,,,,,,,0,,0,,,,,0,0,0,,,0,,0,,0,7,2,,,,,0,1,,0,,,,,,,,,,,0,1,1,,,,,,,,
3/7/20,103,,,,,,,0,,0,0,0,,0,,,,0,,,,,,,0,,,,,0,0,,,,,0,28,0,,0,,0,,,0,,0,,,0,,0,,,,0,,,,0,2,,,,,0,,,0,,,,,,,,,,0,0,0,0,,17,,0,,0,49,,0,,,,,,,,,,0,,,,,0,0,,0,,,,,,,,,,,,,,,,1,,,0,,,,0,,0,0,,,,0,0,0,0,0,0,0,,,,0,,,0,,0,0,0,,,2,2,,,,,0,0,,0,,0,,0,,,,,,,,0,2,,,,0,,0,,
3/8/20,97,0,,,,,,1,,1,0,,,0,,,,0,,,,,,,0,,0,,0,,0,,,,,,27,,,,,0,,,0,,0,,,,,,,,,,,,,,1,,,,0,0,,,0,,,,,,,,,,0,0,0,,,21,0,0,,0,36,,0,,0,,,,0,,,0,,,,,,,,,0,0,0,,,,0,,,,,,,,,,0,,,,,,,0,,,0,,,0,,0,0,0,0,0,,,,,0,0,,,,0,0,0,,0,6,0,,,,,0,0,,0,,,,,,,,,,,0,1,3,,,,,,0,,
3/9/20,229,,0,0,,,,0,,0,0,,,0,0,,,0,,,,,,,0,,0,,,0,0,,,,,0,23,,,0,,,,,0,,0,,,,0,1,,,,,,,,0,9,,,,0,0,,,0,,,,,,,,,,0,0,,0,,49,4,0,,0,133,,1,,,,,,0,,,0,0,,,,,0,,,0,0,,,,0,,,,,,,,,,,2,,,,,,,0,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,0,0,0,,0,1,0,,,,,0,1,,0,,,,,,,,,,,,1,4,,,,,,0,,
3/10/20,209,,0,,,,,,,0,0,,,0,,,,0,,,,,,,,0,,,,,1,,,,,0,17,0,,0,,,,0,0,,0,,,0,0,0,,,,,,,,0,11,,,,0,2,,,0,,,,,,,,,,0,0,0,,1,43,,,,,98,,2,,,,,,0,,,0,0,,,,,,,,0,,0,,,,,,0,,,,,,,,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,1,0,,,,0,,,,0,3,23,,,,,0,0,,,,,,,,0,,,,,0,2,5,,,,,,0,,
3/11/20,269,0,0,,,,,0,,0,0,0,,0,,,0,0,,,,,,,0,,,0,,,0,,,,,0,22,,,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,3,,,,0,0,,,0,,,,,,,,,,0,0,0,0,,54,0,0,,0,167,,3,,,,,,0,,,0,1,,,,0,0,0,,0,0,,,,,0,,,,,,,,,,1,,,,,,,0,0,0,0,1,,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,0,,,6,7,,,,,0,1,,0,,0,,,,0,,,,,0,1,2,,,,,,0,,
3/12/20,326,,1,0,,,,,0,0,0,0,,0,,,0,3,,,,,0,0,0,0,1,0,0,,0,,,,,0,11,0,,0,0,0,0,0,0,,0,,,,,0,,,,0,,,,0,15,,,,0,1,,,1,,,,,,,,,0,0,0,0,1,,63,2,1,,0,196,0,3,,,,,,0,,,0,1,,,0,0,0,,,0,0,0,,,0,0,,,,,1,,,,,1,,,,,,,0,,0,0,0,,,0,1,0,0,0,0,0,,,,1,0,,0,,0,0,0,,0,6,12,0,,,,1,1,,0,,0,,,,0,0,,,,,0,2,,,,,,0,,
3/13/20,351,,0,1,,,,0,0,0,1,0,,0,,,0,0,,,,0,0,0,0,0,0,,0,,0,,,,,0,7,,,0,,0,,,0,,0,,,,,1,,,,0,,,,0,13,,0,,0,2,0,,0,,,,,,,1,,,0,0,1,,,75,0,0,,0,189,0,4,,,,,,0,,,0,0,,,0,,0,0,,0,,0,,,0,0,,,,,0,,,,,0,,,,,,,1,,0,,0,,0,0,0,1,0,,0,0,,,0,2,0,0,0,,0,0,0,,0,1,37,0,,,,0,0,,0,,,,,0,0,0,,,0,0,4,10,,,,,,0,,
3/14/20,438,,0,1,0,,,1,0,0,0,,,0,,,,0,,,,,0,,0,0,0,,,,0,,,,,0,15,0,,0,,0,0,0,0,0,0,,,0,1,0,,,,0,0,,,,18,,,,0,0,,,0,,,,,,0,,,0,0,0,1,3,,85,1,0,,0,252,0,2,,,,0,,0,,,0,,,,0,0,1,0,,0,0,0,,,0,0,,,,,0,,,,,0,,,0,,,,0,0,0,0,0,,0,0,4,1,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,5,37,0,0,,,0,3,,0,,0,,,0,0,,,,,,0,7,,,,,,0,,
3/15/20,354,0,0,0,,,0,0,0,0,0,0,,0,0,,,1,,,,0,0,,0,0,1,0,0,0,0,,,,,0,9,0,,0,0,0,0,0,0,0,0,,,0,1,0,,0,,0,0,,,0,12,,0,,0,3,0,,2,,,,0,,0,,,,0,0,0,0,,97,0,1,,0,173,,1,,0,0,0,,0,,,0,1,,,0,0,,,,0,0,0,0,,0,0,0,0,,,0,,,0,0,7,,,0,,,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,3,15,0,1,0,0,0,4,,0,,0,,0,0,0,,,,,0,11,10,,0,,,0,0,,
3/16/20,746,0,0,2,0,,,0,0,2,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,,0,14,0,0,0,0,0,,0,0,0,1,,,0,0,0,,0,,0,0,,,0,36,,0,,0,4,0,,1,,,,1,,,0,,0,1,0,0,1,,113,0,0,,0,370,0,2,,0,0,0,0,0,,,0,0,,,0,0,0,0,,0,0,0,0,,0,0,0,,,,0,,,0,,8,,,,,,0,0,0,0,0,0,,0,0,6,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,,0,0,152,0,0,,0,2,2,,0,,0,,0,0,0,0,,,0,0,14,12,,0,0,0,0,0,,
3/17/20,596,0,0,0,0,,,0,0,0,2,0,0,1,0,,0,1,,0,,0,0,0,0,0,0,0,0,0,3,,,0,,0,9,0,0,0,0,0,,0,0,0,0,,,0,0,0,,0,,0,0,,,0,21,,0,,0,1,0,,0,,,,0,,0,0,,0,0,0,1,0,,129,0,0,,0,347,0,4,,0,0,0,0,0,,,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,,,0,,0,0,0,4,,,,,,0,2,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,6,21,0,0,,0,4,1,,0,0,0,,0,0,0,0,,,0,0,20,16,,0,0,0,0,0,,
3/18/20,770,0,0,1,0,,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,4,,,0,,0,16,0,0,0,0,0,0,0,0,0,3,,,0,0,2,,0,,0,0,,,0,27,,0,0,0,0,0,,1,,,,0,,0,0,,0,0,0,0,0,,135,2,0,,0,347,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,0,,2,0,0,0,,0,0,0,0,0,,1,,,0,0,0,,,0,,,0,0,0,0,0,0,,0,0,2,1,1,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,5,182,0,0,,0,1,5,,0,0,0,,0,0,0,0,,,0,0,5,23,,0,0,0,0,0,,
3/19/20,970,0,1,1,0,,,0,0,1,1,0,,0,0,0,0,9,,0,,0,0,0,3,0,0,1,0,0,1,,,0,,0,8,0,0,1,0,0,1,0,0,0,0,0,,0,1,2,0,0,,0,0,,,0,69,0,0,0,0,0,0,,0,,,0,0,,0,0,,0,0,0,0,0,,147,1,0,,0,473,0,1,,0,0,0,0,0,0,,0,1,0,,0,0,1,0,,0,0,0,0,,0,1,0,0,0,,0,,,0,0,34,,,0,0,,0,0,0,0,0,0,,0,0,3,0,1,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,5,107,0,0,,0,2,2,,0,0,0,,0,0,0,1,,,2,0,43,42,,0,0,0,0,0,0,
3/20/20,1041,0,0,1,0,,,1,0,0,2,0,0,0,0,0,0,7,,0,0,0,0,0,2,0,1,0,0,0,1,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,,0,0,0,0,0,128,0,0,0,0,30,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,14,,149,0,1,,0,429,0,4,0,0,0,0,0,0,0,,0,0,0,,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,18,0,,0,0,,0,3,0,2,0,0,,0,2,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,9,169,0,0,,0,0,12,,0,0,0,,0,0,0,3,,,0,0,41,0,,0,0,0,0,0,0,
3/21/20,1367,0,0,3,0,,0,0,0,1,0,1,0,0,0,0,0,16,,0,0,0,0,0,5,0,0,0,0,0,2,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,3,0,,2,4,1,0,0,,0,0,0,0,0,78,0,1,0,0,2,0,0,3,0,,0,0,0,0,0,0,0,3,0,0,6,,149,2,0,0,1,625,0,2,0,0,0,0,0,0,0,,0,0,0,,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,0,0,30,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,3,235,0,0,0,0,6,10,,1,0,0,,0,0,1,5,,,1,0,33,110,,0,0,0,0,0,0,0
3/22/20,1690,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,30,,0,0,0,0,1,7,0,0,2,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,4,0,,1,0,1,0,0,0,0,0,0,0,1,112,0,0,0,0,22,1,0,5,0,,1,0,0,0,0,0,0,0,0,0,13,,123,3,0,0,0,795,0,1,0,0,0,0,0,0,0,,0,0,0,,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,0,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0,2,7,0,6,0,0,0,0,0,,6,0,0,0,0,2,0,0,0,0,1,324,0,0,0,0,4,13,,0,0,0,0,0,0,0,12,,0,0,2,56,80,,0,0,0,0,0,0,0
3/23/20,1660,0,0,5,0,0,0,0,0,0,8,0,0,1,1,0,0,8,,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,1,9,1,0,0,0,0,0,0,1,1,0,0,0,0,7,2,0,0,0,0,0,0,0,0,112,0,0,0,0,27,0,0,2,0,0,0,0,0,0,0,0,0,3,0,3,10,,129,3,1,0,0,649,0,5,0,0,0,0,1,0,0,,0,0,0,,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,43,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,9,394,0,0,0,0,1,4,0,0,0,0,0,0,0,2,9,,0,0,0,48,131,,0,0,0,0,0,0,0
3/24/20,1764,1,2,2,0,0,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,11,0,0,0,4,4,0,0,0,0,0,0,0,0,186,0,0,1,0,32,1,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,,127,3,2,0,0,601,0,1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,1,0,1,0,3,0,0,0,8,1,9,0,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,7,462,0,0,0,0,4,6,0,0,0,3,0,0,0,0,7,,0,0,0,54,119,0,0,0,0,0,0,0,1
3/25/20,2200,0,1,0,0,0,0,2,0,1,5,0,0,1,1,0,0,34,0,0,0,0,0,1,12,0,0,0,0,1,3,1,0,0,0,0,4,0,0,0,0,1,0,3,2,1,8,0,0,3,9,5,0,0,0,0,0,0,0,0,240,0,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,6,,122,4,1,0,2,743,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,63,0,0,0,0,1,0,2,0,1,0,0,0,2,2,2,2,10,0,4,0,0,0,0,1,1,0,0,0,0,0,2,0,0,6,514,0,0,0,0,11,20,0,0,0,0,0,0,0,0,7,0,0,0,0,87,211,0,0,0,0,0,0,0,0
